ID,API_NUMBER,LATITUDE,LONGITUDE,SURF_ELEV_ft,TOP,BOTTOM,FORMATION_SHORT,LITHOLOGY,COLOR,CONSISTENCY,MOD1,MOD2,INTERPRETED,COMPLETED,TOP_ELEV_ft,BOT_ELEV_ft
4252,121192847900.00003,38.8657819999,-90.1331510001,424.5239868,0.0,3.0,"fill, clay silty clay gravel",,,,,,,,424.5239868,421.5239868
4253,121192848000.00002,38.8639979996,-90.1306950005,440.8840027,0.0,29.0,"fill, fly ash",,,,,,,,440.8840027,411.8840027
4254,121192848199.99998,38.869538999899994,-90.128555,442.6489868,0.0,8.0,fill ash,,,,,,,,442.6489868,434.6489868
4255,121192848300.00003,38.8677120004,-90.1284720002,423.15200810000005,0.0,9.0,"fill, fly ash",,,,,,,,423.15200810000005,414.15200810000005
4256,121192848400.0,38.8677120004,-90.1284720002,423.15200810000005,0.0,9.0,fill fly ash,,,,,,,,423.15200810000005,414.15200810000005
4257,121192994999.99998,38.8655119998,-90.12597199970001,414.65100099999995,0.0,11.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,414.65100099999995,403.65100099999995
4258,121192995100.00003,38.8677389998,-90.12582899959999,436.18798830000003,0.0,11.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,436.18798830000003,425.18798830000003
4259,121192995200.00005,38.8653569998,-90.12591300010003,416.428009,0.0,10.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,416.428009,406.428009
4260,121192995299.99998,38.8653349998,-90.12618200040001,418.8240051,0.0,13.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,418.8240051,405.8240051
4261,121192995400.0,38.8644909998,-90.1264309999,417.6910095,0.0,11.0,lean clay cl gray med soft,,,,,,,,417.6910095,406.6910095
4262,121192995499.99998,38.8642489999,-90.1265820001,421.4240112,14.0,26.0,silty sand sm brown loose,,,,,,,,407.4240112,395.4240112
4263,121192995600.0,38.863978999699995,-90.1266939994,419.95599369999996,0.0,15.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,419.95599369999996,404.95599369999996
4264,121192995700.00002,38.863704000300004,-90.12687099959999,422.7109985,0.0,25.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,422.7109985,397.7109985
4265,121192995800.0,38.860328,-90.1245779999,412.5920105,0.0,25.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,412.5920105,387.5920105
4266,121192995900.00003,38.8601610004,-90.1242129998,412.0570068,0.0,25.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,412.0570068,387.0570068
4267,121192996000.00002,38.868043,-90.12544200030001,424.31298830000003,0.0,19.0,fat to lean c ch-cl gry med stiff,,,,,,,,424.31298830000003,405.31298830000003
4268,121192996099.99997,38.8677090003,-90.12544200040001,424.1119995,0.0,14.0,fat-lean cl ch-cl gry med stiff,,,,,,,,424.1119995,410.1119995
4269,121192996200.0,38.8673,-90.12541000030001,418.8859863,0.0,10.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,418.8859863,408.8859863
4270,121192996300.00003,38.8660510004,-90.1258929998,418.5499878,0.0,11.0,lean clay cl gray med soft,,,,,,,,418.5499878,407.5499878
4271,121192996400.0,38.8658009998,-90.1259730005,416.2820129,0.0,11.0,lean clay cl gray med soft,,,,,,,,416.2820129,405.2820129
4272,121192996499.99997,38.8663019997,-90.1259519999,422.1470032,0.0,10.0,lean clay cl gray med soft,,,,,,,,422.1470032,412.1470032
4273,121192996600.00002,38.866515000300005,-90.12565699940001,415.47399900000005,0.0,7.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,415.47399900000005,408.47399900000005
4274,121192996700.00002,38.8666529998,-90.1255929994,414.46899410000003,0.0,5.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,414.46899410000003,409.46899410000003
4275,121192996799.99998,38.8668949996,-90.12555000050001,417.42999269999996,0.0,9.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,417.42999269999996,408.42999269999996
4276,121192996900.00002,38.8656250004,-90.12600600040001,415.1929932,0.0,11.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,415.1929932,404.1929932
4277,121192996999.99998,38.8600959996,-90.1241039996,412.5740051,0.0,25.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,412.5740051,387.5740051
4278,121192997100.00002,38.860067,-90.12403000030001,412.25500489999996,0.0,6.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,412.25500489999996,406.25500489999996
4279,121192997200.0,38.860138999899995,-90.1236100004,408.6600037,0.0,6.0,lean clay cl gry med soft,CLAY,GRAY,SOFT,,,CLAY,1.0,408.6600037,402.6600037
4280,121192997299.99998,38.8599549996,-90.1238580002,413.8349915,0.0,6.0,lean clay cl gray medium soft,,,,,,,,413.8349915,407.8349915
4281,121192997400.0,38.8598309998,-90.1234460002,413.6749878,0.0,6.0,lean clay cl gray med soft,,,,,,,,413.6749878,407.6749878
4282,121192997600.0,38.8596409997,-90.1229790001,412.5289917,0.0,10.0,clayey sand sc fine-med grained,,,,,,,,412.5289917,402.5289917
4283,121192997699.99998,38.8595139997,-90.12266200020001,411.3869934,0.0,3.0,sandy lean clay cl brn fine grained soft,,,,,,,,411.3869934,408.3869934
4284,121190233600.00002,38.863466999699995,-90.1206199997,419.25,0.0,2.0,top soil,SOIL,,,,,SOIL,1.0,419.25,417.25
4285,121190082600.00002,38.8688360002,-90.08161899950001,440.06600949999995,0.0,7.0,soil,SOIL,,,,,SOIL,1.0,440.06600949999995,433.06600949999995
4286,121190163500.00002,38.8657190002,-90.0795389999,436.77801510000006,0.0,4.0,clay,CLAY,,,,,CLAY,1.0,436.77801510000006,432.77801510000006
4287,121192357199.99998,38.8683769998,-90.08025600020001,440.66101069999996,0.0,1.0,silty sand top soil,,,,,,,,440.66101069999996,439.66101069999996
4288,121192357300.00002,38.8693560002,-90.080483,440.8559875,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,440.8559875,437.8559875
4289,121190238899.99998,38.8689250003,-90.0810980002,437.6390076,0.0,20.0,silty sand,SAND,,,SILTY,,SAND,-1.0,437.6390076,417.6390076
4290,121192438600.0,38.8698939997,-90.0799260003,439.87799069999994,0.0,30.0,"f sand,clay seams",,,,,,,,439.87799069999994,409.87799069999994
4291,121190250100.00003,38.8700300004,-90.081506,444.4490051,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,444.4490051,441.4490051
4292,121190250199.99998,38.869408000300005,-90.0815459996,440.2900085,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,440.2900085,437.2900085
4293,121190163699.99998,38.86146,-90.07590599950001,434.8940125,0.0,6.0,"sand,clayey,brown,fine",,,,,,,,434.8940125,428.8940125
4294,121190163800.00002,38.8600370002,-90.074567,441.2349853999999,0.0,5.0,"s,cly,brn,noncalc,f,cntns pnk&wh cht grs",,,,,,,,441.2349853999999,436.2349853999999
4295,121190060499.99998,38.8601149998,-90.07491299950001,440.00500489999996,0.0,52.0,fine brown sand,SAND,BROWN,,FINE,,SAND,-1.0,440.00500489999996,388.00500489999996
4296,121190077600.0,38.860315000199996,-90.0742480002,438.15600589999997,0.0,15.0,"s,lgt gry-brn,med/f,tr crs,subrndd/anglr",,,,,,,,438.15600589999997,423.15600589999997
4297,121192969800.00002,38.8623129999,-90.05289299999998,514.2550049,0.0,7.0,"redeposited Peoria Silt, heavy silt loam, leached, yellow-brown to grey (2.5Y 4/4- 4/3) with weak soil structure throughout, contains very weak modern soil at top (few inches thick), probably this is silt that has colluviated or alluviated along the steep",,,,,,,,514.2550049,507.2550049
4298,121192969900.00003,38.8684829997,-90.0595520004,514.8010254,0.0,13.0,"Peoria Silt; upper half leached; sil, 10YR 4/4 (upper half), uniform, few Mn stains  [a few feet of Roxana Silt is exposed lower in elevation at other parts of the borrow pit]",,,,,,,,514.8010254,501.80102539999996
4299,121192628499.99998,38.8642350004,-90.0589429999,491.0840149,0.0,12.0,brown clay,CLAY,BROWN,,,,CLAY,1.0,491.0840149,479.0840149
4300,121192969699.99997,38.8625140004,-90.03692100019998,498.9590149,0.0,8.0,"Peoria Silt, silt loam, soft, loess, mainly leached and yellow-brown, contains modern soil",,,,,,,,498.9590149,490.9590149
4301,121192315700.00003,38.868762000100006,-90.02155299969999,501.3840027,0.0,2.0,topsoil,SOIL,,,,,SOIL,1.0,501.3840027,499.3840027
4302,121192969600.0,38.8624620003,-90.03428699949998,505.87600710000004,0.0,7.0,"Peoria Silt, heavy silt loam to silt loam, brown, moist, soft, leached loess, contains modern soil (Alfisol) solum in upper 3.5 feet; modern soil is well-drained with a thin A horizon, well developed Bt horizon",,,,,,,,505.87600710000004,498.87600710000004
4303,121192475000.0,38.8707140004,-90.0312539997,519.6710205,0.0,26.0,clay,CLAY,,,,,CLAY,1.0,519.6710205,493.67102050000005
4304,121192564999.99998,38.8707449998,-90.0336700004,523.2050171,0.0,1.0,b top soil,,,,,,,,523.2050171,522.2050171
4305,121192389600.00002,38.8707449998,-90.0336700004,523.2050171,0.0,47.0,clay,CLAY,,,,,CLAY,1.0,523.2050171,476.20501709999996
4306,121192326799.99998,38.8707140004,-90.0312539997,519.6710205,0.0,39.0,clay,CLAY,,,,,CLAY,1.0,519.6710205,480.67102050000005
4307,121192302099.99997,38.8630939997,-90.00074100019998,448.5320129,0.0,39.0,clay,CLAY,,,,,CLAY,1.0,448.5320129,409.5320129
4308,121192305000.00005,38.86129,-90.00311499999998,480.65100099999995,0.0,29.0,clay,CLAY,,,,,CLAY,1.0,480.65100099999995,451.65100099999995
4309,121190244000.0,38.8630840002,-90.0037250003,459.7569885,0.0,15.0,"clay, yellow",CLAY,,,,,CLAY,1.0,459.7569885,444.7569885
4310,121192328799.99998,38.8631120003,-90.0030750002,462.1740112,0.0,67.0,clay,CLAY,,,,,CLAY,1.0,462.1740112,395.1740112
4311,121192338100.00002,38.863132,-90.0053880002,467.88000489999996,0.0,65.0,clay,CLAY,,,,,CLAY,1.0,467.88000489999996,402.88000489999996
4312,121192333600.00002,38.8647359998,-89.97744300030001,503.93798830000003,0.0,2.0,top soil,SOIL,,,,,SOIL,1.0,503.93798830000003,501.93798830000003
4313,121192343500.00003,38.8665439998,-89.977441,499.4509888,0.0,68.0,clay,CLAY,,,,,CLAY,1.0,499.4509888,431.4509888
4314,121192308400.00002,38.8628330004,-89.9638030002,498.7569885,0.0,35.0,clay,CLAY,,,,,CLAY,1.0,498.7569885,463.7569885
4315,121192797099.99998,38.861009000100005,-89.96382699950001,487.2730103,0.0,6.0,silty clay brown,CLAY,BROWN,,SILTY,,CLAY,-1.0,487.2730103,481.2730103
4316,121192475299.99998,38.8651559999,-89.9607179994,505.02801510000006,0.0,2.0,black top soil,SOIL,BLACK,,,,SOIL,1.0,505.02801510000006,503.02801510000006
4317,121192475400.0,38.8651559999,-89.9607179994,505.02801510000006,0.0,2.0,black top soil,SOIL,BLACK,,,,SOIL,1.0,505.02801510000006,503.02801510000006
4318,121190218800.00005,38.8621249997,-89.9565069998,474.24899289999996,0.0,2.0,soil,SOIL,,,,,SOIL,1.0,474.24899289999996,472.24899289999996
4319,121192306099.99998,38.8627820002,-89.9615010005,499.61999510000004,0.0,2.0,top soil,SOIL,,,,,SOIL,1.0,499.61999510000004,497.61999510000004
4320,121190259299.99998,38.8681809996,-89.9567680001,501.0169983,0.0,39.0,clay,CLAY,,,,,CLAY,1.0,501.0169983,462.0169983
4321,121192344400.0,38.8664149997,-89.9614219995,508.7479858,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,508.7479858,505.7479858
4322,121190006200.0,38.8705510001,-89.955081,507.9790039,280.0,298.0,"slate"""" (shale)",,,,,,,,227.9790039,209.9790039
4323,121192836000.00005,38.8607960003,-89.95462000029998,453.7479858,0.0,17.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,453.7479858,436.7479858
4324,121192420200.0,38.8649629997,-89.9465560005,453.6849976,0.0,16.0,clay tan,CLAY,BROWN,,,,CLAY,-1.0,453.6849976,437.6849976
4325,2.0,38.8756361102,-90.2365096097,426.16000369999995,0.0,100.0, SAND, SAND,,,,, SAND,1.0,426.16000369999995,326.16000369999995
4326,121190064000.0,38.8774589999,-90.1561880002,409.05999760000003,0.0,7.0,mud and rock fill,,,,,,,,409.05999760000003,402.05999760000003
4327,121192587500.00005,38.875671999699996,-90.1534559997,413.0480042,0.0,2.0,clayey silt,SILT,,,,,SILT,1.0,413.0480042,411.0480042
4328,121192587599.99998,38.875671999699996,-90.1534559997,413.0480042,0.0,5.0,clayey silt,SILT,,,,,SILT,1.0,413.0480042,408.0480042
4329,121192777500.00002,38.878439000300006,-90.15487300020003,409.5969849,0.0,13.0,silty clay,CLAY,,,,,CLAY,1.0,409.5969849,396.5969849
4330,121193005400.0,38.8744750002,-90.1534909996,409.5339966,10.0,15.0,brown soft clay,CLAY,BROWN,SOFT,,,CLAY,-1.0,399.5339966,394.5339966
4331,121193005499.99998,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4332,121193005699.99998,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4333,121193005800.0,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4334,121193005899.99998,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4335,121193006000.00002,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4336,121193006400.0,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4337,121193006499.99998,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4338,121193006600.00002,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4339,121193006800.0,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4340,121193006899.99998,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4341,121193007000.0,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4342,121193005200.0,38.880034,-90.1643500002,441.3200073,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,431.3200073
4343,121193006700.00005,38.880034,-90.1643500002,441.3200073,0.0,40.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,401.3200073
4344,121193005599.99998,38.880034,-90.1643500002,441.3200073,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,431.3200073
4345,121193006100.00002,38.880034,-90.1643500002,441.3200073,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,431.3200073
4346,121193006199.99998,38.880034,-90.1643500002,441.3200073,0.0,9.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,432.3200073
4347,121193006299.99998,38.880034,-90.1643500002,441.3200073,0.0,9.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,432.3200073
4348,121193005299.99997,38.8744750002,-90.1534909996,409.5339966,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,409.5339966,399.5339966
4349,121193005100.00003,38.880034,-90.1643500002,441.3200073,0.0,10.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,441.3200073,431.3200073
4350,121192979399.99998,38.8707220003,-90.1460829999,414.0369873,0.0,47.0,"fine, medium, coarse sand",SAND,,,,,SAND,1.0,414.0369873,367.0369873
4351,121192979500.00005,38.870805999699996,-90.14616700049999,413.40200810000005,0.0,31.0,"medium, fine, coarse sand",,,,,,,,413.40200810000005,382.40200810000005
4352,121192979800.00002,38.8707220003,-90.14697199959998,413.99700930000006,0.0,45.0,fine medium coarse sand,,,,,,,,413.99700930000006,368.99700930000006
4353,121192977900.00002,38.8708329996,-90.1472780001,416.375,0.0,45.0,fine to coarse sand,SAND,,,COARSE,,SAND,-1.0,416.375,371.375
4354,121190064899.99998,38.8795999996,-90.1401940002,436.0169983,0.0,1.0,top soil,SOIL,,,,,SOIL,1.0,436.0169983,435.0169983
4355,121190065000.00002,38.8795999996,-90.1401940002,436.0169983,0.0,1.0,top soil,SOIL,,,,,SOIL,1.0,436.0169983,435.0169983
4356,121190065099.99998,38.8795999996,-90.1401940002,436.0169983,0.0,1.0,top soil,SOIL,,,,,SOIL,1.0,436.0169983,435.0169983
4357,121190065200.00002,38.8795999996,-90.1401940002,436.0169983,0.0,1.0,top soil,SOIL,,,,,SOIL,1.0,436.0169983,435.0169983
4358,121190065299.99998,38.8795999996,-90.1401940002,436.0169983,0.0,11.0,brown clay,CLAY,BROWN,,,,CLAY,1.0,436.0169983,425.0169983
4359,121190065400.0,38.8795999996,-90.1401940002,436.0169983,0.0,1.0,top soil,SOIL,,,,,SOIL,1.0,436.0169983,435.0169983
4360,121190159899.99998,38.8795659997,-90.1428639996,440.84600830000005,0.0,20.0,fill clay and cinders,,,,,,,,440.84600830000005,420.84600830000005
4361,121190159999.99998,38.8805239998,-90.1428830002,437.13699339999994,0.0,10.0,cinders,FILL,,,,,FILL,-1.0,437.13699339999994,427.13699339999994
4362,121190160099.99997,38.880542000300004,-90.14154800040001,436.3179932,0.0,10.0,fill,FILL,,,,,FILL,1.0,436.3179932,426.3179932
4363,121190160199.99998,38.8795810001,-90.141529,438.4070129,0.0,10.0,cinder fill,FILL,,,,,FILL,-1.0,438.4070129,428.4070129
4364,121190160499.99997,38.8814499996,-90.1455719996,437.25399780000004,0.0,10.0,clay fill,CLAY,,,,,CLAY,-1.0,437.25399780000004,427.25399780000004
4365,121190160599.99998,38.8805080002,-90.1442180001,438.23199460000006,0.0,7.0,cinders,FILL,,,,,FILL,-1.0,438.23199460000006,431.23199460000006
4366,121190160700.00002,38.8804710001,-90.1468909995,438.4259949,0.0,6.0,cinders,FILL,,,,,FILL,-1.0,438.4259949,432.4259949
4367,121190160800.0,38.881416,-90.148246,435.83300779999996,0.0,5.0,cinders,FILL,,,,,FILL,-1.0,435.83300779999996,430.83300779999996
4368,121190160899.99998,38.8786969997,-90.1361659997,431.3559875,0.0,26.0,clay,CLAY,,,,,CLAY,1.0,431.3559875,405.3559875
4369,121190161000.0,38.8796549996,-90.13618500010003,431.92898560000003,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,431.92898560000003,401.92898560000003
4370,121190161099.99998,38.8809259997,-90.1489049998,434.4089966,0.0,4.0,cinders,FILL,,,,,FILL,-1.0,434.4089966,430.4089966
4371,121190161200.0,38.8808270002,-90.1423770004,435.3819885,0.0,30.0,"clay, blue",CLAY,BLUE,,,,CLAY,1.0,435.3819885,405.3819885
4372,121190161299.99997,38.8810910003,-90.14317799940001,434.3009949,0.0,30.0,"clay, blue",CLAY,BLUE,,,,CLAY,1.0,434.3009949,404.3009949
4373,121190161400.0,38.8815129996,-90.1426550001,444.5020142,0.0,30.0,"clay, blue",CLAY,BLUE,,,,CLAY,1.0,444.5020142,414.5020142
4374,121190161499.99998,38.8811080001,-90.1419419997,435.31298830000003,0.0,30.0,"clay, blue",CLAY,BLUE,,,,CLAY,1.0,435.31298830000003,405.31298830000003
4375,121190161600.0,38.8812369996,-90.1426530001,435.86999510000004,0.0,30.0,"clay, blue",CLAY,BLUE,,,,CLAY,1.0,435.86999510000004,405.86999510000004
4376,121190162000.00002,38.8819009999,-90.1474690005,434.79501339999996,0.0,31.0,subsoil clay,CLAY,,,,,CLAY,-1.0,434.79501339999996,403.79501339999996
4377,121190162100.00002,38.8819130002,-90.1466639997,433.72399900000005,0.0,6.0,cinder fill,FILL,,,,,FILL,-1.0,433.72399900000005,427.72399900000005
4378,121190162200.0,38.8760520003,-90.1432909996,432.69100949999995,0.0,85.0,sand details not kept,,,,,,,,432.69100949999995,347.69100949999995
4379,121190162300.00002,38.8762119998,-90.1436700001,433.19198610000007,0.0,85.0,mostly sand,SAND,,,,,SAND,-1.0,433.19198610000007,348.19198610000007
4380,121192549700.00003,38.8712290002,-90.14125199979999,421.0190125,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,421.0190125,401.0190125
4381,121192766299.99998,38.8768649997,-90.12415900040001,432.72399900000005,0.0,5.0,brown silty clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,432.72399900000005,427.72399900000005
4382,121192766400.00002,38.877225000100005,-90.12192700000001,433.79501339999996,0.0,10.0,light to dark brown silt,,,,,,,,433.79501339999996,423.79501339999996
4383,121192976400.0,38.875889,-90.1282220001,427.493988,0.0,45.0,"medium, coarse sand",,,,,,,,427.493988,382.493988
4384,121192976500.00002,38.8751109997,-90.12861100020001,427.28500369999995,0.0,37.0,coarse sand (per driller's log),,,,,,,,427.28500369999995,390.28500369999995
4385,121192976600.0,38.874833,-90.12883300040001,427.96499630000005,0.0,42.0,fine-medium-coarse sand,,,,,,,,427.96499630000005,385.96499630000005
4386,121192976700.00003,38.872472000100004,-90.129528,442.37799069999994,0.0,42.0,medium coarse sand,SAND,,,COARSE,,SAND,-1.0,442.37799069999994,400.37799069999994
4387,121192976800.00002,38.8723609997,-90.12980599980001,426.2340088,0.0,47.0,fine-medium-coarse sand,,,,,,,,426.2340088,379.2340088
4388,121192976900.00002,38.872083,-90.1297780002,426.38699339999994,0.0,42.0,fine-medium-coarse sand,,,,,,,,426.38699339999994,384.38699339999994
4389,121192977000.00002,38.872000000300005,-90.1297220003,427.15399169999995,0.0,50.0,coarse sand,SAND,,,,,SAND,1.0,427.15399169999995,377.15399169999995
4390,121192977099.99998,38.8716390004,-90.12966699959999,427.04400630000004,0.0,47.0,medium - coarse sand,SAND,,,COARSE,,SAND,-1.0,427.04400630000004,380.04400630000004
4391,121192977200.0,38.871194,-90.12947200030001,427.0549927,0.0,42.0,coarse sand (per driller's log),,,,,,,,427.0549927,385.0549927
4392,121192446199.99998,38.8772219996,-90.1246500005,445.09799189999995,0.0,10.0,brown till,CLAY,BROWN,,,,CLAY,-1.0,445.09799189999995,435.09799189999995
4393,121192736800.0,38.877225000100005,-90.12192700000001,433.79501339999996,0.0,10.0,light to dark brown silt,,,,,,,,433.79501339999996,423.79501339999996
4394,121192736500.00002,38.8768649997,-90.12415900040001,432.72399900000005,0.0,5.0,brown silty clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,432.72399900000005,427.72399900000005
4395,121192736599.99998,38.8768649997,-90.12415900040001,432.72399900000005,0.0,25.0,light gray clay,CLAY,GRAY,,,,CLAY,-1.0,432.72399900000005,407.72399900000005
4396,121192736700.00002,38.8768649997,-90.12415900040001,432.72399900000005,0.0,5.0,light brown silt,SILT,BROWN,,,,CLAY,-1.0,432.72399900000005,427.72399900000005
4397,121192748499.99995,38.878715999899995,-90.133648,427.40200810000005,0.0,11.0,steel mill spoils,,,,,,,,427.40200810000005,416.40200810000005
4398,121192614299.99998,38.8768649997,-90.12415900040001,432.72399900000005,90.0,90.0,some clay at,,,,,,,,342.72399900000005,342.72399900000005
4399,121192848099.99998,38.8731730003,-90.13108100040002,422.52801510000006,0.0,14.0,"fill, silty clay & sand",,,,,,,,422.52801510000006,408.52801510000006
4400,121192994899.99995,38.8724499998,-90.12952999950001,442.4670105000001,0.0,12.0,clay cl brown stiff,,,,,,,,442.4670105000001,430.4670105000001
4401,121190145800.0,38.8768190002,-90.11625499969999,430.80200199999996,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,430.80200199999996,427.80200199999996
4402,121190159200.0,38.8811349998,-90.1077200001,433.84399410000003,0.0,38.0,"sand, very fine, gray",,,,,,,,433.84399410000003,395.84399410000003
4403,121190213999.99998,38.8761270004,-90.1170960001,430.2630005,0.0,1.0,top soil,SOIL,,,,,SOIL,1.0,430.2630005,429.2630005
4404,121190214099.99997,38.8761289997,-90.1162130005,429.7330017,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,429.7330017,426.7330017
4405,121190226599.99995,38.8715750002,-90.114422,432.47399900000005,0.0,10.0,red clay,CLAY,RED,,,,CLAY,1.0,432.47399900000005,422.47399900000005
4406,121190163300.00002,38.8776840003,-90.10290099950001,442.4750061000001,0.0,4.0,"sand, fine",SAND,,,FINE,,SAND,-1.0,442.4750061000001,438.4750061000001
4407,121190163399.99998,38.8778209997,-90.106769,444.24600219999996,0.0,23.0,moulding sand with loam,,,,,,,,444.24600219999996,421.24600219999996
4408,121190158900.00002,38.879402000300004,-90.1053350004,442.57299800000004,0.0,50.0,"sand, coarse & gravel fine",,,,,,,,442.57299800000004,392.57299800000004
4409,121190159000.00002,38.8787090002,-90.10585899969999,441.1950073,0.0,90.0,sand,SAND,,,,,SAND,-1.0,441.1950073,351.1950073
4410,121190159100.00003,38.8787309998,-90.10550899959999,442.50399780000004,0.0,50.0,no record to,UNKNOWN,,,,,UNKNOWN,-1.0,442.50399780000004,392.50399780000004
4411,121190159600.00005,38.8786950002,-90.1017690006,438.07901,0.0,31.0,"sand, very fine",SAND,,,FINE,,SAND,-1.0,438.07901,407.07901
4412,121190215300.00002,38.8721640003,-90.104751,429.6019897,0.0,12.0,clay black and brown,,,,,,,,429.6019897,417.6019897
4413,121193003100.00002,38.8813199996,-90.1054629995,442.5130005,0.0,23.0,lean clay cl gray stiff,,,,,,,,442.5130005,419.5130005
4414,121192549499.99998,38.8799170001,-90.0862519999,529.632019,0.0,2.0,dark gray silty clay,CLAY,GRAY,,SILTY,,CLAY,-1.0,529.632019,527.632019
4415,121192287800.0,38.8716809998,-90.08079200040001,437.0549927,0.0,3.0,dirt,DIRT,,,,,SOIL,1.0,437.0549927,434.0549927
4416,121192972099.99998,38.8718589999,-90.06780000009998,510.5220032,0.0,20.0,"Peoria Silt, silt loam, tan to tan grey, soft, contains a lot of coarse silt;  main portion is dolomitic; contains a weak truncated modern soil at top",,,,,,,,510.5220032,490.5220032
4417,121192972000.0,38.8736830002,-90.0579459998,530.9030151000001,0.0,25.0,"Peoria and Roxana Silts, silt loam, tan to pinkish-brown, mainly oxidized and uniform, (maybe some thickness of Peoria at top is truncated along hillside)",,,,,,,,530.9030151000001,505.90301510000006
4418,121192826200.0,38.8762360004,-90.0612340004,525.8140258999999,0.0,1.0,silt loam; pinkish-brown; loess; Roxana Silt//truncated,,,,,,,,525.8140258999999,524.8140258999999
4419,121192589900.00002,38.8744900003,-90.0385680003,540.7969971,0.0,15.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,540.7969971,525.7969971
4420,121192444600.00002,38.8779469997,-90.0240220005,512.7199707,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,512.7199707,509.7199707
4421,121192389200.00002,38.8793949998,-89.9959080001,491.2279968,0.0,33.0,clay,CLAY,,,,,CLAY,1.0,491.2279968,458.2279968
4422,121192690700.00002,38.8773010003,-89.96353000019998,506.6099853999999,0.0,15.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,506.6099853999999,491.6099853999999
4423,121192305999.99995,38.877305,-89.965844,533.1329956000001,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,533.1329956000001,530.1329956000001
